date,open,high,low,close,volume
2025-01-31,61.58000183105469,62.5,58.84000015258789,59.13999938964844,1593000
2025-02-03,57.29999923706055,57.970001220703125,55.54999923706055,55.720001220703125,2448800
2025-02-04,56.279998779296875,56.880001068115234,55.619998931884766,56.5099983215332,1492100
2025-02-05,56.47999954223633,57.16999816894531,55.66999816894531,56.43000030517578,1077900
2025-02-06,57.33000183105469,58.04999923706055,56.56999969482422,56.869998931884766,904700
2025-02-07,56.810001373291016,57.57500076293945,55.310001373291016,55.58000183105469,1130600
2025-02-10,55.83000183105469,56.709999084472656,55.33000183105469,56.47999954223633,1392900
2025-02-11,55.77000045776367,56.900001525878906,55.15999984741211,55.209999084472656,1411300
2025-02-12,54.7599983215332,56.970001220703125,54.29999923706055,56.119998931884766,1598000
2025-02-13,56.685001373291016,57.66999816894531,56.130001068115234,56.91999816894531,1305300
2025-02-14,56.70000076293945,56.91999816894531,54.91999816894531,55.25,1140500
2025-02-18,55.77000045776367,56.54999923706055,54.09000015258789,54.970001220703125,2499500
2025-02-19,54.75,55.459999084472656,53.81999969482422,54.689998626708984,3152800
2025-02-20,53.5099983215332,55.36000061035156,50.68000030517578,54.02000045776367,3865900
2025-02-21,53.209999084472656,53.93000030517578,51.70000076293945,51.79999923706055,2092500
2025-02-24,51.869998931884766,52.70500183105469,51.3650016784668,51.58000183105469,1179700
2025-02-25,51.150001525878906,51.81999969482422,50.369998931884766,50.849998474121094,1320200
2025-02-26,51.099998474121094,52.869998931884766,50.45000076293945,50.7400016784668,1410900
2025-02-27,50.2400016784668,51.279998779296875,49.025001525878906,49.15999984741211,1735100
2025-02-28,48.97999954223633,50.310001373291016,48.459999084472656,49.47999954223633,1437300
2025-03-03,49.61000061035156,50.540000915527344,47.4900016784668,48.060001373291016,952600
2025-03-04,47.06999969482422,47.9900016784668,45.59000015258789,46.939998626708984,1381600
2025-03-05,48.18000030517578,48.900001525878906,46.709999084472656,47.810001373291016,1076500
2025-03-06,46.88999938964844,48.33000183105469,46.7400016784668,46.959999084472656,2033400
2025-03-07,46.68000030517578,47.06999969482422,43.790000915527344,45.650001525878906,2909500
2025-03-10,44.81999969482422,45.59000015258789,42.83000183105469,43.5099983215332,2405400
2025-03-11,43.43000030517578,45.34000015258789,43.220001220703125,44.880001068115234,2449400
2025-03-12,45.720001220703125,46.72999954223633,45.44499969482422,46.38999938964844,2727100
2025-03-13,46.25,46.47999954223633,43.77000045776367,43.900001525878906,1691300
2025-03-14,45.630001068115234,45.630001068115234,43.459999084472656,43.63999938964844,1965400
2025-03-17,43.869998931884766,44.584999084472656,43.560001373291016,44.27000045776367,2938000
2025-03-18,43.7400016784668,43.95500183105469,42.20000076293945,43.66999816894531,1921800
2025-03-19,43.91999816894531,46.38999938964844,43.744998931884766,46.0099983215332,1866900
2025-03-20,45.61000061035156,46.689998626708984,45.0,45.15999984741211,1236300
2025-03-21,44.790000915527344,45.63999938964844,43.78300094604492,45.27000045776367,883200
2025-03-24,46.20000076293945,47.47999954223633,45.869998931884766,47.43000030517578,1358000
2025-03-25,47.75,47.880001068115234,46.939998626708984,47.16999816894531,1044900
2025-03-26,47.349998474121094,47.630001068115234,45.4900016784668,46.81999969482422,1705700
2025-03-27,46.310001373291016,47.540000915527344,44.880001068115234,47.189998626708984,1193800
2025-03-28,46.439998626708984,46.63999938964844,45.04999923706055,45.7400016784668,1195700
2025-03-31,45.0,46.099998474121094,44.439998626708984,45.849998474121094,1078300
2025-04-01,46.189998626708984,46.529998779296875,44.84000015258789,46.31999969482422,1195400
2025-04-02,45.470001220703125,47.65999984741211,45.470001220703125,47.20000076293945,1324300
2025-04-03,43.439998626708984,45.70000076293945,42.83000183105469,44.630001068115234,4771100
2025-04-04,42.9900016784668,46.77000045776367,42.1349983215332,43.869998931884766,3116800
2025-04-07,42.20000076293945,45.83000183105469,41.65999984741211,43.97999954223633,2870000
2025-04-08,45.540000915527344,46.470001220703125,41.33000183105469,42.029998779296875,2791700
2025-04-09,41.54999923706055,50.279998779296875,40.558998107910156,48.099998474121094,5108900
2025-04-10,47.5,47.970001220703125,45.58000183105469,47.25,2158400
2025-04-11,46.43000030517578,48.20000076293945,46.08000183105469,48.0099983215332,2037800
2025-04-14,49.189998626708984,50.38999938964844,47.849998474121094,48.40999984741211,1896300
2025-04-15,48.04999923706055,48.810001373291016,46.97999954223633,47.36000061035156,1232100
2025-04-16,47.150001525878906,47.86000061035156,46.619998931884766,47.16999816894531,1586600
2025-04-17,46.54999923706055,47.81999969482422,46.54999923706055,47.54999923706055,1422700
2025-04-21,47.220001220703125,47.220001220703125,45.400001525878906,46.63999938964844,910800
2025-04-22,47.189998626708984,48.2400016784668,46.529998779296875,48.119998931884766,1047800
2025-04-23,49.939998626708984,50.400001525878906,48.31999969482422,48.95000076293945,2096100
2025-04-24,49.130001068115234,51.0,48.810001373291016,50.220001220703125,1940700
2025-04-25,50.209999084472656,50.849998474121094,50.01499938964844,50.68000030517578,1522400
2025-04-28,50.84000015258789,51.61000061035156,50.5099983215332,51.380001068115234,1219700
2025-04-29,51.59000015258789,51.900001525878906,50.71500015258789,50.93000030517578,1290800
2025-04-30,50.189998626708984,51.5,49.900001525878906,51.43000030517578,1802200
2025-05-01,51.5,51.66999816894531,50.189998626708984,50.52000045776367,1404800
2025-05-02,51.529998779296875,52.400001525878906,51.06999969482422,51.459999084472656,1130800
2025-05-05,52.04999923706055,52.93299865722656,51.51499938964844,52.529998779296875,1071600
2025-05-06,52.06999969482422,52.7400016784668,51.625999450683594,51.7400016784668,677700
2025-05-07,51.75,52.54999923706055,50.619998931884766,51.849998474121094,1473700
2025-05-08,52.59000015258789,53.349998474121094,52.03799819946289,52.470001220703125,1659500
2025-05-09,52.36000061035156,52.810001373291016,51.52000045776367,52.59000015258789,1687800
2025-05-12,54.5099983215332,55.31999969482422,52.7400016784668,53.279998779296875,2706200
2025-05-13,53.9900016784668,54.779998779296875,53.119998931884766,54.08000183105469,2121400
2025-05-14,54.189998626708984,55.189998626708984,53.25,54.4900016784668,3956700
2025-05-15,59.040000915527344,59.5,56.58000183105469,57.70000076293945,5924000
2025-05-16,58.0,58.29999923706055,56.279998779296875,56.689998626708984,2428100
2025-05-19,56.56999969482422,56.779998779296875,54.75,56.08000183105469,2919200
2025-05-20,56.130001068115234,57.38999938964844,55.755001068115234,56.439998626708984,1658000
2025-05-21,55.83000183105469,56.7599983215332,55.0,55.0099983215332,1281700
2025-05-22,54.88999938964844,55.650001525878906,54.599998474121094,55.04999923706055,1406900
2025-05-23,51.5099983215332,53.81999969482422,51.15999984741211,53.220001220703125,2801900
2025-05-27,54.029998779296875,54.650001525878906,53.54499816894531,54.18000030517578,1914100
2025-05-28,54.040000915527344,54.584999084472656,53.8849983215332,54.29999923706055,1027700
2025-05-29,54.5,54.52000045776367,52.470001220703125,53.43000030517578,8129800
2025-05-30,52.86000061035156,54.279998779296875,52.61000061035156,53.779998779296875,3575800
2025-06-02,53.459999084472656,54.63999938964844,53.185001373291016,54.56999969482422,3551700
2025-06-03,54.75,55.78499984741211,54.70000076293945,55.20000076293945,1813500
2025-06-04,55.40999984741211,56.150001525878906,55.06999969482422,55.81999969482422,1910400
2025-06-05,55.97999954223633,56.14500045776367,54.790000915527344,55.25,1356000
2025-06-06,55.369998931884766,55.55500030517578,54.28499984741211,54.7599983215332,1767400
2025-06-09,55.04999923706055,56.27000045776367,54.27000045776367,56.099998474121094,2308200
2025-06-10,56.18000030517578,57.20000076293945,55.7599983215332,55.84000015258789,2098500
2025-06-11,56.0,56.244998931884766,53.88999938964844,53.93000030517578,1882000
2025-06-12,53.91999816894531,54.0,53.084999084472656,53.529998779296875,2444800
2025-06-13,52.61000061035156,52.994998931884766,51.1349983215332,51.5099983215332,1969700
2025-06-16,52.099998474121094,53.290000915527344,52.0,52.849998474121094,1943500
2025-06-17,52.25,52.869998931884766,51.72999954223633,51.7599983215332,956900
2025-06-18,51.970001220703125,52.93000030517578,51.56999969482422,52.560001373291016,1704000
2025-06-20,52.650001525878906,52.70500183105469,52.02000045776367,52.11000061035156,985400
2025-06-23,51.72999954223633,52.400001525878906,51.084999084472656,52.13999938964844,1075500
2025-06-24,52.97999954223633,52.97999954223633,50.29999923706055,50.41999816894531,2504100
2025-06-25,50.5,50.869998931884766,49.10499954223633,49.5,2655700
2025-06-26,49.380001068115234,49.560001373291016,48.5099983215332,49.27000045776367,2045400
2025-06-27,49.59000015258789,49.900001525878906,48.58000183105469,49.439998626708984,3821600
2025-06-30,49.650001525878906,49.685001373291016,48.9630012512207,49.18000030517578,2509900
2025-07-01,48.88999938964844,50.27799987792969,48.7400016784668,49.029998779296875,2034200
2025-07-02,49.060001373291016,49.56999969482422,48.34000015258789,49.04999923706055,1718500
2025-07-03,49.040000915527344,49.380001068115234,48.61000061035156,48.81999969482422,725100
2025-07-07,48.7599983215332,48.959999084472656,47.75,48.81999969482422,2876000
2025-07-08,48.66999816894531,49.025001525878906,48.08000183105469,48.34000015258789,3542300
2025-07-09,48.45000076293945,48.849998474121094,47.915000915527344,48.47999954223633,1475600
2025-07-10,48.56999969482422,48.90999984741211,47.779998779296875,47.790000915527344,1997300
2025-07-11,47.5,48.0,47.36000061035156,47.5099983215332,2893000
2025-07-14,47.599998474121094,48.540000915527344,47.5,47.93000030517578,1766200
2025-07-15,48.130001068115234,48.2400016784668,46.41999816894531,46.47999954223633,2062900
2025-07-16,46.529998779296875,47.790000915527344,46.27000045776367,47.7400016784668,2510600
2025-07-17,47.720001220703125,49.68000030517578,47.599998474121094,49.630001068115234,2629500
2025-07-18,49.7599983215332,50.0,49.150001525878906,49.70000076293945,1358500
2025-07-21,50.040000915527344,50.125,48.939998626708984,49.27000045776367,1371300
2025-07-22,49.2599983215332,49.810001373291016,48.73500061035156,49.72999954223633,1433800
2025-07-23,50.099998474121094,51.4010009765625,49.7400016784668,51.060001373291016,2328300
2025-07-24,52.560001373291016,52.560001373291016,51.40999984741211,51.869998931884766,2006800
2025-07-25,52.630001068115234,53.10499954223633,52.0,52.709999084472656,2136600
2025-07-28,52.810001373291016,53.08000183105469,51.119998931884766,51.150001525878906,1605100
2025-07-29,51.25,52.11000061035156,50.65999984741211,51.709999084472656,1351800
2025-07-30,51.91999816894531,52.54999923706055,51.57500076293945,52.099998474121094,2569600
2025-07-31,51.310001373291016,51.4900016784668,49.7599983215332,50.09000015258789,1891400
2025-08-01,49.7400016784668,49.77000045776367,48.349998474121094,49.13999938964844,2488300
2025-08-04,49.9900016784668,50.400001525878906,49.369998931884766,50.27000045776367,867200
2025-08-05,50.33000183105469,50.709999084472656,49.59000015258789,49.709999084472656,1190300
2025-08-06,49.709999084472656,50.130001068115234,49.34000015258789,49.349998474121094,1573800
2025-08-07,49.119998931884766,49.97999954223633,48.119998931884766,48.5099983215332,1695700
2025-08-08,48.400001525878906,48.90999984741211,47.970001220703125,48.20000076293945,1235700
2025-08-11,48.439998626708984,48.9900016784668,47.5,47.540000915527344,1895300
2025-08-12,48.83000183105469,49.369998931884766,48.06999969482422,49.13999938964844,1700500
2025-08-13,49.97999954223633,50.790000915527344,49.33000183105469,50.22999954223633,3839700
2025-08-14,48.709999084472656,50.47999954223633,47.56999969482422,48.40999984741211,5925600
2025-08-15,49.5,49.84000015258789,48.34000015258789,49.79999923706055,2651500
2025-08-18,49.79999923706055,50.792999267578125,49.5,50.5099983215332,2718100
2025-08-19,50.61000061035156,50.959999084472656,49.775001525878906,50.130001068115234,1739900
2025-08-20,49.93000030517578,50.29499816894531,49.599998474121094,50.08000183105469,1296800
2025-08-21,49.75,50.66999816894531,49.40999984741211,50.63999938964844,1416900
2025-08-22,50.65999984741211,53.529998779296875,50.65999984741211,53.400001525878906,1938900
2025-08-25,53.33000183105469,53.529998779296875,52.43000030517578,52.63999938964844,1096400
2025-08-26,52.83000183105469,53.310001373291016,51.779998779296875,51.880001068115234,1104300
2025-08-27,52.2400016784668,52.7400016784668,51.81999969482422,52.130001068115234,1609900
2025-08-28,52.349998474121094,52.84000015258789,51.9900016784668,52.45000076293945,1423700
2025-08-29,52.40999984741211,52.88999938964844,51.79999923706055,52.130001068115234,1197100
2025-09-02,51.439998626708984,51.9900016784668,50.0099983215332,50.459999084472656,1882000
2025-09-03,50.560001373291016,50.97999954223633,49.6150016784668,49.650001525878906,1094700
2025-09-04,49.54999923706055,50.7599983215332,49.209999084472656,50.619998931884766,1181400
2025-09-05,50.95000076293945,51.369998931884766,50.130001068115234,50.189998626708984,1183700
2025-09-08,50.29999923706055,51.0,48.459999084472656,48.880001068115234,1887800
2025-09-09,48.540000915527344,48.849998474121094,47.209999084472656,47.369998931884766,1956500
2025-09-10,47.61000061035156,48.0,46.56999969482422,46.880001068115234,2068500
2025-09-11,47.0,47.86000061035156,46.96500015258789,47.400001525878906,1406915
