date,open,high,low,close,volume
2025-03-06,35.779998779296875,36.0,33.65999984741211,33.779998779296875,4861300
2025-03-07,33.689998626708984,34.13999938964844,32.369998931884766,33.63999938964844,6618700
2025-03-10,33.97999954223633,34.97999954223633,33.599998474121094,34.689998626708984,6916400
2025-03-11,35.04999923706055,36.380001068115234,35.04999923706055,35.86000061035156,5087300
2025-03-12,36.11000061035156,36.5099983215332,35.06999969482422,36.0099983215332,4238500
2025-03-13,35.95000076293945,36.38999938964844,35.29999923706055,36.369998931884766,5103200
2025-03-14,36.5,37.75,35.939998626708984,37.56999969482422,3768600
2025-03-17,37.81999969482422,39.11000061035156,37.650001525878906,38.900001525878906,3420000
2025-03-18,39.34000015258789,40.16999816894531,38.970001220703125,39.869998931884766,4004800
2025-03-19,40.09000015258789,41.06999969482422,39.529998779296875,41.02000045776367,3469500
2025-03-20,40.7400016784668,41.36000061035156,40.38999938964844,40.970001220703125,4122400
2025-03-21,40.599998474121094,40.95000076293945,40.310001373291016,40.77000045776367,6366400
2025-03-24,41.20000076293945,41.59000015258789,40.70000076293945,41.209999084472656,3190800
2025-03-25,41.5,41.7400016784668,41.189998626708984,41.41999816894531,3552000
2025-03-26,41.97999954223633,42.630001068115234,40.95000076293945,40.970001220703125,3797100
2025-03-27,41.209999084472656,41.209999084472656,39.38999938964844,39.529998779296875,4532100
2025-03-28,39.63999938964844,39.939998626708984,39.209999084472656,39.689998626708984,3365700
2025-03-31,39.709999084472656,41.0099983215332,39.38999938964844,40.439998626708984,4110600
2025-04-01,40.349998474121094,41.29999923706055,40.04999923706055,40.91999816894531,2955800
2025-04-02,40.43000030517578,42.09000015258789,40.2599983215332,42.0,4451200
2025-04-03,39.40999984741211,40.310001373291016,38.33000183105469,38.790000915527344,6975100
2025-04-04,36.529998779296875,36.88999938964844,32.630001068115234,33.459999084472656,11332000
2025-04-07,32.2599983215332,36.09000015258789,31.8799991607666,34.150001525878906,7625500
2025-04-08,35.90999984741211,36.08000183105469,31.219999313354492,32.2400016784668,13213100
2025-04-09,31.280000686645508,35.279998779296875,30.040000915527344,34.88999938964844,11183600
2025-04-10,33.380001068115234,33.68000030517578,30.770000457763672,31.920000076293945,9930100
2025-04-11,32.0,33.400001525878906,31.270000457763672,33.099998474121094,7274800
2025-04-14,33.9900016784668,34.5099983215332,33.0099983215332,33.22999954223633,3968800
2025-04-15,32.83000183105469,33.7599983215332,32.70000076293945,33.099998474121094,3366300
2025-04-16,32.9900016784668,34.9900016784668,32.9900016784668,34.29999923706055,6517600
2025-04-17,34.58000183105469,35.09000015258789,34.189998626708984,34.41999816894531,4035700
2025-04-21,33.849998474121094,33.849998474121094,31.3700008392334,32.060001373291016,6344200
2025-04-22,32.720001220703125,33.2400016784668,32.119998931884766,32.83000183105469,4704800
2025-04-23,33.2599983215332,35.38999938964844,33.2599983215332,34.290000915527344,6491900
2025-04-24,34.369998931884766,34.83000183105469,33.970001220703125,34.540000915527344,5321400
2025-04-25,34.130001068115234,35.59000015258789,34.04999923706055,35.33000183105469,5498200
2025-04-28,35.279998779296875,35.959999084472656,35.15999984741211,35.93000030517578,4722500
2025-04-29,35.5,36.599998474121094,34.9900016784668,36.18000030517578,6000000
2025-04-30,35.0099983215332,35.27000045776367,34.33000183105469,34.83000183105469,6023900
2025-05-01,34.849998474121094,35.380001068115234,34.02000045776367,34.650001525878906,8663600
2025-05-02,35.34000015258789,36.16999816894531,34.810001373291016,35.7599983215332,5350000
2025-05-05,35.459999084472656,36.02000045776367,35.29999923706055,35.4900016784668,4928300
2025-05-06,35.45000076293945,36.08000183105469,35.0099983215332,35.5,4882700
2025-05-07,36.27000045776367,36.72999954223633,35.81999969482422,36.709999084472656,4451300
2025-05-08,37.0,37.650001525878906,36.68000030517578,37.38999938964844,6421100
2025-05-09,38.04999923706055,38.79999923706055,37.72999954223633,38.709999084472656,4257800
2025-05-12,39.459999084472656,40.02000045776367,39.0099983215332,39.400001525878906,4990600
2025-05-13,40.0,41.27000045776367,39.849998474121094,41.040000915527344,4981600
2025-05-14,40.15999984741211,40.7599983215332,39.9900016784668,40.5,4082000
2025-05-15,39.709999084472656,40.33000183105469,39.36000061035156,40.22999954223633,3562700
2025-05-16,40.290000915527344,40.290000915527344,39.4900016784668,39.79999923706055,3591000
2025-05-19,39.22999954223633,39.86000061035156,39.09000015258789,39.41999816894531,3688400
2025-05-20,39.77000045776367,40.349998474121094,39.40999984741211,39.77000045776367,3197300
2025-05-21,39.810001373291016,39.880001068115234,39.029998779296875,39.11000061035156,2244100
2025-05-22,38.91999816894531,39.47999954223633,38.540000915527344,39.04999923706055,2659300
2025-05-23,39.09000015258789,39.58000183105469,38.709999084472656,39.4900016784668,2894000
2025-05-27,39.90999984741211,40.41999816894531,39.38999938964844,40.16999816894531,2673400
2025-05-28,40.310001373291016,40.38999938964844,38.220001220703125,38.970001220703125,4252400
2025-05-29,39.0099983215332,39.22999954223633,38.779998779296875,38.84000015258789,3867200
2025-05-30,38.439998626708984,38.459999084472656,36.88999938964844,37.45000076293945,6576900
2025-06-02,38.779998779296875,39.0,38.02000045776367,38.650001525878906,4665200
2025-06-03,38.630001068115234,38.869998931884766,38.27000045776367,38.36000061035156,3115700
2025-06-04,38.22999954223633,38.41999816894531,36.849998474121094,37.29999923706055,4207200
2025-06-05,37.540000915527344,37.58000183105469,36.810001373291016,37.189998626708984,3182900
2025-06-06,37.380001068115234,38.900001525878906,37.36000061035156,38.650001525878906,3945600
2025-06-09,38.36000061035156,39.470001220703125,38.150001525878906,38.91999816894531,6046500
2025-06-10,39.31999969482422,39.540000915527344,38.33000183105469,38.38999938964844,3961800
2025-06-11,39.0,39.849998474121094,38.68000030517578,39.220001220703125,4157500
2025-06-12,39.150001525878906,40.06999969482422,38.83000183105469,40.040000915527344,3318500
2025-06-13,40.31999969482422,41.66999816894531,39.20000076293945,41.65999984741211,5460800
2025-06-16,41.209999084472656,42.7400016784668,41.02000045776367,42.130001068115234,4590800
2025-06-17,42.5,42.790000915527344,41.790000915527344,42.52000045776367,3240200
2025-06-18,42.95000076293945,43.7400016784668,42.099998474121094,43.029998779296875,4956400
2025-06-20,43.25,44.02000045776367,42.88999938964844,43.779998779296875,6538100
2025-06-23,43.689998626708984,43.88999938964844,42.189998626708984,42.31999969482422,4815300
2025-06-24,41.720001220703125,42.66999816894531,41.279998779296875,42.349998474121094,3939400
2025-06-25,42.15999984741211,42.16999816894531,40.7400016784668,41.060001373291016,3795900
2025-06-26,41.0099983215332,41.689998626708984,40.56999969482422,40.88999938964844,4172900
2025-06-27,41.18000030517578,41.25,40.599998474121094,41.18000030517578,5045100
2025-06-30,40.619998931884766,40.959999084472656,40.09000015258789,40.279998779296875,5417300
2025-07-01,40.04999923706055,40.04999923706055,37.650001525878906,37.65999984741211,9038700
2025-07-02,38.29999923706055,38.29999923706055,36.77000045776367,37.20000076293945,5820500
2025-07-03,37.43000030517578,37.83000183105469,37.02000045776367,37.2599983215332,3664900
2025-07-07,37.16999816894531,37.70000076293945,36.91999816894531,37.02000045776367,4678200
2025-07-08,37.209999084472656,37.369998931884766,36.560001373291016,36.619998931884766,5060100
2025-07-09,36.209999084472656,36.47999954223633,35.529998779296875,35.560001373291016,4825500
2025-07-10,35.70000076293945,35.869998931884766,34.83000183105469,35.849998474121094,6932900
2025-07-11,35.970001220703125,36.209999084472656,35.5099983215332,35.95000076293945,5934000
2025-07-14,36.040000915527344,37.380001068115234,35.9900016784668,37.15999984741211,6743500
2025-07-15,36.77000045776367,37.290000915527344,36.060001373291016,36.31999969482422,5765300
2025-07-16,36.77000045776367,37.029998779296875,36.209999084472656,36.209999084472656,4519800
2025-07-17,36.29999923706055,36.650001525878906,36.04999923706055,36.43000030517578,4651100
2025-07-18,36.849998474121094,36.88999938964844,36.099998474121094,36.310001373291016,3659600
2025-07-21,35.650001525878906,35.779998779296875,32.40999984741211,32.5099983215332,13792800
2025-07-22,32.61000061035156,33.41999816894531,32.54999923706055,33.18000030517578,6551200
2025-07-23,32.66999816894531,32.93000030517578,32.099998474121094,32.560001373291016,6597700
2025-07-24,32.90999984741211,33.59000015258789,32.54999923706055,33.2599983215332,6028900
2025-07-25,33.20000076293945,33.349998474121094,32.38999938964844,32.529998779296875,4800600
2025-07-28,32.959999084472656,33.130001068115234,32.16999816894531,32.650001525878906,4513900
2025-07-29,32.90999984741211,33.970001220703125,32.79999923706055,33.72999954223633,6278800
2025-07-30,33.25,34.02000045776367,33.209999084472656,33.81999969482422,5523300
2025-07-31,34.130001068115234,35.119998931884766,33.91999816894531,34.93000030517578,7768500
2025-08-01,34.459999084472656,34.599998474121094,33.18000030517578,33.66999816894531,6071400
2025-08-04,33.540000915527344,33.939998626708984,32.66999816894531,33.02000045776367,5361200
2025-08-05,33.279998779296875,33.5,32.66999816894531,33.29999923706055,2953400
2025-08-06,33.529998779296875,33.83000183105469,32.720001220703125,33.02000045776367,3879400
2025-08-07,33.18000030517578,33.77000045776367,32.970001220703125,33.08000183105469,2935100
2025-08-08,33.119998931884766,33.41999816894531,32.56999969482422,32.810001373291016,3144200
2025-08-11,32.880001068115234,32.91999816894531,32.22999954223633,32.400001525878906,3489200
2025-08-12,32.25,32.56999969482422,31.979999542236328,32.349998474121094,3030000
2025-08-13,32.59000015258789,32.779998779296875,32.040000915527344,32.380001068115234,5766600
2025-08-14,32.11000061035156,33.130001068115234,31.950000762939453,32.34000015258789,3805600
2025-08-15,32.599998474121094,32.93000030517578,32.0,32.0,5647200
2025-08-18,30.889999389648438,30.889999389648438,29.8700008392334,30.18000030517578,10713100
2025-08-19,29.850000381469727,30.18000030517578,29.719999313354492,29.8700008392334,5291100
2025-08-20,30.260000228881836,30.770000457763672,29.799999237060547,30.579999923706055,4230700
2025-08-21,30.649999618530273,31.09000015258789,30.3799991607666,30.700000762939453,5203700
2025-08-22,30.68000030517578,31.110000610351562,30.549999237060547,30.850000381469727,4679600
2025-08-25,30.559999465942383,31.15999984741211,30.440000534057617,30.649999618530273,3676900
2025-08-26,30.639999389648438,31.260000228881836,30.209999084472656,31.1299991607666,4257600
2025-08-27,31.329999923706055,32.09000015258789,31.290000915527344,31.299999237060547,4714000
2025-08-28,31.200000762939453,32.220001220703125,30.959999084472656,32.13999938964844,4320500
2025-08-29,32.0099983215332,32.15999984741211,31.719999313354492,31.920000076293945,3041500
2025-09-02,31.6200008392334,32.5099983215332,31.34000015258789,32.45000076293945,3881900
2025-09-03,32.560001373291016,33.099998474121094,31.68000030517578,31.790000915527344,4165700
2025-09-04,32.130001068115234,32.65999984741211,31.770000457763672,32.47999954223633,4894700
2025-09-05,32.27000045776367,32.77000045776367,31.979999542236328,32.619998931884766,6478800
2025-09-08,33.27000045776367,33.5099983215332,32.09000015258789,32.11000061035156,7131700
2025-09-09,32.290000915527344,32.7599983215332,31.8799991607666,32.18000030517578,3376900
2025-09-10,31.889999389648438,33.15999984741211,31.850000381469727,32.849998474121094,3947600
2025-09-11,32.439998626708984,32.86899948120117,32.279998779296875,32.84000015258789,2848187
