date,open,high,low,close,volume
2025-01-03,96.0,96.0,91.81999969482422,93.55999755859375,2323600
2025-01-06,93.9800033569336,95.0999984741211,93.11000061035156,93.38999938964844,1519800
2025-01-07,93.41999816894531,94.91999816894531,92.2699966430664,92.54000091552734,1298500
2025-01-08,92.30999755859375,94.29000091552734,91.5,93.36000061035156,1792300
2025-01-10,92.3499984741211,92.63999938964844,88.81999969482422,88.93000030517578,2434300
2025-01-13,88.94999694824219,90.16000366210938,88.5,89.61000061035156,1530000
2025-01-14,89.87999725341797,91.41000366210938,89.66000366210938,90.58000183105469,1188900
2025-01-15,91.56999969482422,91.91999816894531,90.05999755859375,90.5199966430664,1095400
2025-01-16,90.0199966430664,90.95999908447266,89.55000305175781,90.5,1142600
2025-01-17,91.72000122070312,92.55000305175781,90.95999908447266,91.01000213623047,2346400
2025-01-21,92.0,94.97000122070312,91.86000061035156,94.70999908447266,2960600
2025-01-22,94.8499984741211,95.12999725341797,93.30000305175781,95.11000061035156,1370000
2025-01-23,95.19999694824219,96.05000305175781,93.4800033569336,95.88999938964844,1357700
2025-01-24,96.13999938964844,97.7699966430664,95.87000274658203,97.69999694824219,1805700
2025-01-27,97.0,100.1500015258789,96.9000015258789,99.66999816894531,2483500
2025-01-28,99.94999694824219,100.7699966430664,98.9000015258789,100.54000091552734,1869400
2025-01-29,100.5999984741211,101.0,99.58000183105469,100.41000366210938,1366400
2025-01-30,101.04000091552734,101.87000274658203,100.51000213623047,101.4800033569336,1806600
2025-01-31,101.94999694824219,102.37000274658203,99.73999786376953,99.9000015258789,1526400
2025-02-03,98.4000015258789,98.69999694824219,96.76000213623047,98.0,1796600
2025-02-04,97.68000030517578,99.97000122070312,97.68000030517578,99.87000274658203,1458300
2025-02-05,99.97000122070312,101.0199966430664,99.01000213623047,100.88999938964844,1274900
2025-02-06,100.94999694824219,101.83000183105469,99.48999786376953,99.61000061035156,1454800
2025-02-07,99.7300033569336,100.11000061035156,98.55999755859375,99.63999938964844,1484500
2025-02-10,100.37000274658203,103.75,99.95999908447266,102.0999984741211,3112200
2025-02-11,101.33999633789062,101.72000122070312,100.55999755859375,101.37999725341797,1619000
2025-02-12,100.69000244140625,101.38999938964844,99.86000061035156,101.05999755859375,1336700
2025-02-13,100.58000183105469,100.75,98.97000122070312,99.66000366210938,1964200
2025-02-14,100.05999755859375,101.62000274658203,99.69999694824219,100.01000213623047,1466600
2025-02-18,100.01000213623047,100.30000305175781,98.51000213623047,99.31999969482422,1734200
2025-02-19,98.94999694824219,100.31999969482422,97.44000244140625,100.26000213623047,2223500
2025-02-20,100.33999633789062,100.66000366210938,97.22000122070312,98.02999877929688,3071600
2025-02-21,89.0,89.88999938964844,76.5,76.7300033569336,20732300
2025-02-24,77.9000015258789,79.69999694824219,75.5,77.6500015258789,7013700
2025-02-25,77.5,78.79000091552734,76.5999984741211,78.05000305175781,4083800
2025-02-26,78.12000274658203,79.94000244140625,77.63999938964844,79.58000183105469,3712800
2025-02-27,79.5999984741211,80.08000183105469,77.81999969482422,77.87000274658203,3709000
2025-02-28,79.68000030517578,81.66000366210938,79.12999725341797,80.68000030517578,5814700
2025-03-03,81.29000091552734,83.11000061035156,80.43000030517578,81.0,3951100
2025-03-04,80.55000305175781,82.7300033569336,79.9000015258789,82.18000030517578,3101400
2025-03-05,81.7300033569336,82.9800033569336,81.12999725341797,82.81999969482422,2424900
2025-03-06,81.86000061035156,83.44999694824219,81.7300033569336,82.80999755859375,2233100
2025-03-07,82.33999633789062,88.01000213623047,82.12999725341797,87.5199966430664,4500000
2025-03-10,86.4800033569336,87.37999725341797,83.80999755859375,84.1500015258789,3873400
2025-03-11,83.83000183105469,84.16000366210938,80.55000305175781,80.6500015258789,4424300
2025-03-12,81.33000183105469,81.70999908447266,79.31999969482422,79.66000366210938,4648000
2025-03-13,79.20999908447266,80.52999877929688,78.5999984741211,78.66000366210938,2447200
2025-03-14,79.75,81.51000213623047,79.27999877929688,80.7300033569336,2371000
2025-03-17,80.5199966430664,83.69000244140625,80.37999725341797,82.79000091552734,2590600
2025-03-18,83.37000274658203,83.37999725341797,81.70999908447266,82.05999755859375,1668700
2025-03-19,82.45999908447266,83.06999969482422,81.44000244140625,82.41000366210938,1701400
2025-03-20,81.76000213623047,82.58000183105469,81.3499984741211,81.55000305175781,1862500
2025-03-21,80.87000274658203,81.41999816894531,80.25,81.04000091552734,3875400
2025-03-24,82.3499984741211,83.0199966430664,81.73999786376953,82.7699966430664,1800500
2025-03-25,82.95999908447266,83.27999877929688,81.58000183105469,81.8499984741211,2086400
2025-03-26,81.9000015258789,82.22000122070312,80.79000091552734,81.47000122070312,1259700
2025-03-27,81.12999725341797,82.0,80.25,81.55999755859375,1191900
2025-03-28,80.94999694824219,81.19999694824219,79.33000183105469,80.05000305175781,1683000
2025-03-31,79.38999938964844,80.97000122070312,78.36000061035156,80.5,1691500
2025-04-01,80.22000122070312,81.0,79.33000183105469,80.5999984741211,1614800
2025-04-02,79.4800033569336,81.98999786376953,79.16999816894531,81.62999725341797,929800
2025-04-03,79.51000213623047,80.87999725341797,78.55999755859375,78.77999877929688,1665500
2025-04-04,77.05000305175781,77.22000122070312,73.41999816894531,73.69000244140625,2611500
2025-04-07,72.63999938964844,74.80000305175781,69.5,70.93000030517578,3467800
2025-04-08,73.7699966430664,73.8499984741211,67.62999725341797,68.20999908447266,3654800
2025-04-09,67.5999984741211,76.80000305175781,67.51000213623047,76.3499984741211,3895100
2025-04-10,74.31999969482422,74.94999694824219,70.75,72.55999755859375,2040900
2025-04-11,72.72000122070312,74.51000213623047,71.80999755859375,74.05000305175781,2515400
2025-04-14,74.66999816894531,75.1500015258789,73.38999938964844,74.1500015258789,1251400
2025-04-15,74.16999816894531,74.83000183105469,73.8499984741211,74.51000213623047,936900
2025-04-16,73.83999633789062,75.58000183105469,73.25,73.80999755859375,1460000
2025-04-17,74.0,74.30000305175781,73.19999694824219,73.45999908447266,1613400
2025-04-21,72.7699966430664,73.01000213623047,71.27999877929688,71.91999816894531,1067900
2025-04-22,73.4800033569336,74.0199966430664,72.38999938964844,73.66999816894531,1583300
2025-04-23,75.88999938964844,77.0,75.0199966430664,75.87000274658203,2080000
2025-04-24,75.87000274658203,79.56999969482422,75.55000305175781,79.19999694824219,2048200
2025-04-25,79.19999694824219,80.37999725341797,78.76000213623047,79.79000091552734,1307100
2025-04-28,79.8499984741211,81.04000091552734,79.31999969482422,80.18000030517578,1354600
2025-04-29,80.05999755859375,81.47000122070312,79.52999877929688,80.9800033569336,1267000
2025-04-30,79.61000061035156,80.80000305175781,78.95999908447266,80.58000183105469,1065900
2025-05-01,81.30000305175781,81.93000030517578,80.33000183105469,81.11000061035156,1159800
2025-05-02,82.20999908447266,83.04000091552734,81.63999938964844,82.54000091552734,1340800
2025-05-05,82.16999816894531,84.05000305175781,81.91000366210938,83.0999984741211,1576300
2025-05-06,82.54000091552734,83.55999755859375,82.1500015258789,82.87000274658203,1279300
2025-05-07,82.83999633789062,83.44000244140625,82.16999816894531,82.86000061035156,2224000
2025-05-08,83.69999694824219,86.1500015258789,83.36000061035156,85.44000244140625,3833900
2025-05-09,83.0,83.88999938964844,76.19999694824219,76.25,5837400
2025-05-12,79.01000213623047,79.69999694824219,77.61000061035156,78.79000091552734,3567000
2025-05-13,79.30000305175781,79.5,78.11000061035156,78.94000244140625,2065800
2025-05-14,77.73999786376953,79.11000061035156,77.25,77.51000213623047,3560800
2025-05-15,77.38999938964844,77.38999938964844,74.8499984741211,76.51000213623047,16397900
2025-05-16,76.94999694824219,78.05000305175781,76.2300033569336,78.02999877929688,3469600
2025-05-19,76.80000305175781,78.19999694824219,76.41000366210938,77.87000274658203,2836000
2025-05-20,77.72000122070312,78.9000015258789,77.20999908447266,77.48999786376953,2598900
2025-05-21,76.52999877929688,77.79000091552734,76.19999694824219,76.41999816894531,1704100
2025-05-22,76.37999725341797,78.05999755859375,76.23999786376953,77.08000183105469,3165700
2025-05-23,76.0999984741211,76.70999908447266,75.75,75.83999633789062,1946700
2025-05-27,77.0,78.04000091552734,76.01000213623047,77.88999938964844,1845200
2025-05-28,77.75,77.75,76.25,76.41999816894531,1206500
2025-05-29,76.86000061035156,77.0,75.5,76.08999633789062,1788500
2025-05-30,75.77999877929688,76.20999908447266,74.75,75.93000030517578,3105100
2025-06-02,75.55999755859375,76.3499984741211,74.69000244140625,76.16999816894531,1262800
2025-06-03,75.91000366210938,77.0999984741211,75.16999816894531,77.08999633789062,2046300
2025-06-04,77.02999877929688,77.86000061035156,76.55000305175781,76.5999984741211,1779400
2025-06-05,76.9000015258789,77.13999938964844,75.80000305175781,76.13999938964844,2584000
2025-06-06,76.18000030517578,77.11000061035156,76.01000213623047,77.02999877929688,1601500
2025-06-09,77.51000213623047,78.69999694824219,77.27999877929688,78.08000183105469,2106700
2025-06-10,78.22000122070312,78.8499984741211,77.93000030517578,78.2699966430664,1268900
2025-06-11,78.5,79.66000366210938,77.94000244140625,78.19000244140625,3617500
2025-06-12,77.97000122070312,79.56999969482422,77.87999725341797,78.51000213623047,2179700
2025-06-13,77.66999816894531,78.33000183105469,76.86000061035156,77.02999877929688,1859100
2025-06-16,77.5199966430664,80.02999877929688,77.18000030517578,79.98999786376953,3894800
2025-06-17,79.5199966430664,79.72000122070312,78.44000244140625,78.68000030517578,3440800
2025-06-18,78.76000213623047,79.29000091552734,77.93000030517578,78.69999694824219,2998300
2025-06-20,78.69999694824219,79.30999755859375,77.62000274658203,78.37999725341797,4791200
2025-06-23,78.05000305175781,79.37999725341797,77.19999694824219,79.27999877929688,3152800
2025-06-24,79.5999984741211,80.29000091552734,78.72000122070312,80.05999755859375,3717000
2025-06-25,80.02999877929688,80.37999725341797,79.20999908447266,79.52999877929688,1636700
2025-06-26,80.0,80.25,79.1500015258789,79.5999984741211,2158200
2025-06-27,79.7300033569336,80.2699966430664,78.7699966430664,79.5999984741211,2610100
2025-06-30,80.0,80.27999877929688,79.19000244140625,79.76000213623047,1946900
2025-07-01,79.69999694824219,80.91999816894531,79.2300033569336,79.61000061035156,1343700
2025-07-02,79.55999755859375,79.88999938964844,78.80999755859375,79.45999908447266,1247400
2025-07-03,80.33000183105469,80.54000091552734,79.08000183105469,79.4800033569336,1159300
2025-07-07,78.93000030517578,79.83000183105469,78.58000183105469,79.05999755859375,1649100
2025-07-08,79.61000061035156,81.44999694824219,79.19000244140625,80.63999938964844,1613400
2025-07-09,80.88999938964844,81.04000091552734,79.72000122070312,80.62999725341797,961500
2025-07-10,80.58999633789062,80.61000061035156,79.2300033569336,79.44000244140625,1144600
2025-07-11,78.80000305175781,79.18000030517578,77.36000061035156,77.37999725341797,1254300
2025-07-14,77.3499984741211,78.05999755859375,76.87999725341797,77.41000366210938,1249800
2025-07-15,77.73999786376953,77.94000244140625,76.72000122070312,76.80000305175781,976100
2025-07-16,77.06999969482422,77.5999984741211,75.75,77.04000091552734,994100
2025-07-17,77.3499984741211,78.04000091552734,76.66000366210938,77.93000030517578,1202000
2025-07-18,78.41000366210938,78.80999755859375,77.6500015258789,78.69000244140625,1463900
2025-07-21,79.12999725341797,79.91000366210938,78.63999938964844,78.70999908447266,1175300
2025-07-22,78.97000122070312,80.54000091552734,78.5,80.4000015258789,1104700
2025-07-23,79.70999908447266,81.12999725341797,79.70999908447266,80.68000030517578,1348800
2025-07-24,80.23999786376953,81.30000305175781,80.08999633789062,80.70999908447266,1025600
2025-07-25,80.80000305175781,81.25,80.30000305175781,80.75,2285100
2025-07-28,80.81999969482422,80.94000244140625,79.44000244140625,79.70999908447266,1145400
2025-07-29,79.72000122070312,80.41000366210938,78.94000244140625,79.48999786376953,1315400
2025-07-30,79.48999786376953,79.5199966430664,77.80999755859375,78.05999755859375,1933300
2025-07-31,78.51000213623047,78.63999938964844,76.08999633789062,76.30999755859375,1727600
2025-08-01,76.05999755859375,76.5,73.76000213623047,74.37999725341797,2534100
2025-08-04,74.75,75.8499984741211,74.62999725341797,75.5,1681100
2025-08-05,74.94000244140625,75.2300033569336,73.44000244140625,73.6500015258789,2545800
2025-08-06,74.12999725341797,74.72000122070312,73.44000244140625,74.4800033569336,2175900
2025-08-07,75.45999908447266,75.7300033569336,72.75,74.76000213623047,4030600
2025-08-08,75.62000274658203,76.6500015258789,69.77999877929688,70.52999877929688,5403900
2025-08-11,70.95999908447266,72.9800033569336,70.41999816894531,70.61000061035156,3141800
2025-08-12,70.63999938964844,72.0,70.41999816894531,71.97000122070312,2878000
2025-08-13,72.5,75.55000305175781,72.16999816894531,75.44000244140625,3572200
2025-08-14,74.41000366210938,74.9800033569336,74.01000213623047,74.2699966430664,1643900
2025-08-15,74.69000244140625,75.13999938964844,74.0999984741211,74.41999816894531,2011500
2025-08-18,74.45999908447266,75.29000091552734,73.98999786376953,75.27999877929688,1751100
2025-08-19,75.19000244140625,76.6500015258789,75.0,76.48999786376953,1832400
2025-08-20,76.37000274658203,76.62999725341797,75.45999908447266,76.05999755859375,1355200
2025-08-21,75.51000213623047,76.45999908447266,74.86000061035156,76.31999969482422,1533000
2025-08-22,76.61000061035156,78.54000091552734,75.94999694824219,77.63999938964844,1719200
2025-08-25,77.41000366210938,77.58000183105469,76.16999816894531,76.5199966430664,1975900
2025-08-26,76.58000183105469,77.19999694824219,76.25,76.94000244140625,2365500
2025-08-27,77.12000274658203,78.38999938964844,77.05999755859375,78.2699966430664,1081300
2025-08-28,78.5,78.70999908447266,77.70999908447266,78.38999938964844,1292600
2025-08-29,78.37999725341797,79.2699966430664,78.3499984741211,79.12999725341797,1176500
2025-09-02,78.16999816894531,78.41000366210938,76.31999969482422,76.9800033569336,1712800
2025-09-03,76.9800033569336,77.80000305175781,76.41999816894531,77.55999755859375,1494500
2025-09-04,77.56999969482422,77.58000183105469,76.0999984741211,77.19000244140625,2696300
2025-09-05,77.3499984741211,79.20999908447266,77.30000305175781,78.55999755859375,1786700
2025-09-08,78.7699966430664,79.43000030517578,77.51000213623047,78.87999725341797,1928600
2025-09-09,78.70999908447266,78.88999938964844,77.8499984741211,78.16000366210938,1550900
2025-09-10,78.12999725341797,79.16000366210938,76.51000213623047,76.75,1741400
2025-09-11,77.01000213623047,79.41000366210938,76.86000061035156,79.19999694824219,1526702
