date,open,high,low,close,volume
2025-01-10,55.130001068115234,55.540000915527344,54.650001525878906,55.09000015258789,1166700
2025-01-13,54.61000061035156,55.380001068115234,54.4900016784668,55.0,1424800
2025-01-14,55.81999969482422,56.70000076293945,55.560001373291016,56.4900016784668,1316100
2025-01-15,57.68000030517578,58.150001525878906,57.060001373291016,57.099998474121094,849900
2025-01-16,57.16999816894531,57.7400016784668,56.77000045776367,57.470001220703125,560400
2025-01-17,58.08000183105469,58.2400016784668,57.060001373291016,57.18000030517578,954100
2025-01-21,58.27000045776367,59.16999816894531,57.959999084472656,58.470001220703125,1005600
2025-01-22,58.66999816894531,58.75,57.400001525878906,57.459999084472656,603500
2025-01-23,57.66999816894531,59.27000045776367,57.56999969482422,58.97999954223633,890000
2025-01-24,59.369998931884766,59.45000076293945,58.02000045776367,58.560001373291016,914800
2025-01-27,57.68000030517578,57.689998626708984,55.93000030517578,56.290000915527344,1105100
2025-01-28,57.220001220703125,58.060001373291016,56.2400016784668,57.93000030517578,2724600
2025-01-29,58.099998474121094,60.470001220703125,58.099998474121094,60.220001220703125,2010400
2025-01-30,60.16999816894531,60.20000076293945,57.5,57.790000915527344,1872900
2025-01-31,58.0,58.560001373291016,57.040000915527344,57.09000015258789,1539600
2025-02-03,56.2400016784668,58.2599983215332,55.13999938964844,57.959999084472656,2400700
2025-02-04,64.01000213623047,66.0,61.65999984741211,63.720001220703125,4645900
2025-02-05,64.16999816894531,65.86000061035156,62.66999816894531,65.86000061035156,2070200
2025-02-06,66.5199966430664,66.80000305175781,62.7400016784668,63.5099983215332,2335100
2025-02-07,64.0,64.55000305175781,62.41999816894531,62.7599983215332,1654700
2025-02-10,63.959999084472656,64.18000030517578,62.75,63.209999084472656,1413200
2025-02-11,63.459999084472656,63.720001220703125,61.599998474121094,61.86000061035156,1291000
2025-02-12,61.209999084472656,61.93000030517578,60.27000045776367,60.779998779296875,2045800
2025-02-13,60.779998779296875,61.58000183105469,59.279998779296875,61.22999954223633,1511300
2025-02-14,61.84000015258789,62.08000183105469,60.81999969482422,61.040000915527344,1293700
2025-02-18,61.59000015258789,62.7599983215332,61.060001373291016,62.15999984741211,1387700
2025-02-19,61.779998779296875,62.88999938964844,61.349998474121094,61.41999816894531,1194400
2025-02-20,61.310001373291016,62.40999984741211,60.599998474121094,60.90999984741211,1149900
2025-02-21,61.29999923706055,61.40999984741211,57.47999954223633,58.029998779296875,1150700
2025-02-24,58.47999954223633,58.59000015258789,56.900001525878906,57.150001525878906,1545200
2025-02-25,56.83000183105469,58.150001525878906,55.77000045776367,56.31999969482422,1644100
2025-02-26,56.849998474121094,57.7599983215332,56.45000076293945,56.72999954223633,1596100
2025-02-27,56.54999923706055,57.869998931884766,56.220001220703125,56.90999984741211,1869900
2025-02-28,56.7400016784668,58.27000045776367,56.68000030517578,58.15999984741211,1604500
2025-03-03,59.70000076293945,60.720001220703125,57.459999084472656,57.810001373291016,2617300
2025-03-04,56.540000915527344,57.369998931884766,53.79999923706055,56.220001220703125,2089200
2025-03-05,56.36000061035156,58.0099983215332,56.31999969482422,57.849998474121094,1159600
2025-03-06,57.20000076293945,58.40999984741211,56.59000015258789,57.2400016784668,1341400
2025-03-07,56.65999984741211,57.2400016784668,52.36000061035156,55.2599983215332,2230300
2025-03-10,53.060001373291016,53.97999954223633,49.68000030517578,51.04999923706055,3341000
2025-03-11,50.93000030517578,52.849998474121094,49.61000061035156,51.88999938964844,3553100
2025-03-12,52.599998474121094,53.90999984741211,50.810001373291016,50.959999084472656,2743000
2025-03-13,50.900001525878906,51.099998474121094,49.54999923706055,50.0,1956100
2025-03-14,50.58000183105469,51.779998779296875,50.150001525878906,51.47999954223633,1272400
2025-03-17,51.2400016784668,51.93000030517578,50.959999084472656,51.380001068115234,1162400
2025-03-18,50.86000061035156,51.29999923706055,49.900001525878906,50.66999816894531,1409700
2025-03-19,50.900001525878906,52.63999938964844,50.7400016784668,52.34000015258789,2552300
2025-03-20,51.56999969482422,52.79999923706055,51.56999969482422,52.27000045776367,1578800
2025-03-21,51.689998626708984,52.75,51.08000183105469,52.040000915527344,25961500
2025-03-24,53.18000030517578,54.38999938964844,53.0099983215332,54.189998626708984,2061700
2025-03-25,54.0,55.439998626708984,54.0,54.2400016784668,1731400
2025-03-26,54.47999954223633,54.9900016784668,53.869998931884766,54.0,1736200
2025-03-27,53.58000183105469,53.959999084472656,52.2599983215332,52.7400016784668,975900
2025-03-28,52.18000030517578,52.439998626708984,50.630001068115234,50.959999084472656,1275600
2025-03-31,49.810001373291016,52.13999938964844,49.06999969482422,52.029998779296875,1998900
2025-04-01,51.900001525878906,52.66999816894531,50.52000045776367,52.599998474121094,1659700
2025-04-02,51.599998474121094,54.060001373291016,51.599998474121094,53.959999084472656,1488100
2025-04-03,50.5099983215332,51.310001373291016,48.83000183105469,48.880001068115234,3025500
2025-04-04,46.59000015258789,47.36000061035156,42.45000076293945,43.0,3384700
2025-04-07,41.0,44.689998626708984,39.22999954223633,42.529998779296875,3337200
2025-04-08,44.130001068115234,45.959999084472656,41.290000915527344,41.970001220703125,2362900
2025-04-09,42.06999969482422,49.31999969482422,41.43000030517578,48.65999984741211,2953900
2025-04-10,46.689998626708984,48.16999816894531,45.08000183105469,46.380001068115234,1748500
2025-04-11,46.18000030517578,47.380001068115234,44.970001220703125,46.72999954223633,1507000
2025-04-14,47.72999954223633,48.93000030517578,46.84000015258789,47.630001068115234,1037200
2025-04-15,45.68000030517578,48.25,45.68000030517578,47.22999954223633,1199800
2025-04-16,46.900001525878906,47.58000183105469,44.90999984741211,45.720001220703125,2460500
2025-04-17,45.810001373291016,46.40999984741211,45.349998474121094,45.5,2070700
2025-04-21,45.20000076293945,45.45000076293945,43.959999084472656,44.29999923706055,1893700
2025-04-22,45.060001373291016,46.150001525878906,44.4900016784668,45.61000061035156,1364800
2025-04-23,48.560001373291016,51.45000076293945,48.400001525878906,50.40999984741211,2661600
2025-04-24,50.63999938964844,52.58000183105469,50.369998931884766,52.45000076293945,1428900
2025-04-25,52.11000061035156,53.20000076293945,52.11000061035156,53.09000015258789,1178100
2025-04-28,53.439998626708984,54.79999923706055,53.189998626708984,53.849998474121094,1948900
2025-04-29,53.400001525878906,54.369998931884766,53.31999969482422,53.77000045776367,1895200
2025-04-30,52.25,54.709999084472656,51.79999923706055,54.380001068115234,3141700
2025-05-01,58.5,62.66999816894531,57.27000045776367,62.2400016784668,5171900
2025-05-02,62.810001373291016,66.9000015258789,62.40999984741211,66.56999969482422,4011900
2025-05-05,66.0,68.08000183105469,64.97000122070312,67.37999725341797,2830500
2025-05-06,66.55999755859375,68.87000274658203,66.20999908447266,68.80000305175781,1935400
2025-05-07,68.7699966430664,70.37000274658203,68.62999725341797,69.76000213623047,2154200
2025-05-08,70.4000015258789,72.33000183105469,69.7300033569336,71.05999755859375,2989900
2025-05-09,71.48999786376953,71.55000305175781,69.80000305175781,71.45999908447266,1926200
2025-05-12,75.26000213623047,75.26000213623047,72.33000183105469,73.4000015258789,2197900
2025-05-13,73.61000061035156,75.16999816894531,73.19999694824219,73.93000030517578,1917000
2025-05-14,74.33000183105469,75.62999725341797,73.95999908447266,75.06999969482422,2069700
2025-05-15,74.06999969482422,75.48999786376953,74.01000213623047,75.0199966430664,1509000
2025-05-16,75.0,76.31999969482422,74.52999877929688,76.27999877929688,1431200
2025-05-19,75.25,76.73999786376953,75.23999786376953,76.58000183105469,1264700
2025-05-20,75.79000091552734,76.16999816894531,74.83000183105469,76.16000366210938,1817800
2025-05-21,75.25,76.44999694824219,74.5999984741211,75.16999816894531,1939400
2025-05-22,74.7300033569336,75.55000305175781,74.38999938964844,75.1500015258789,2002600
2025-05-23,74.05999755859375,76.23999786376953,73.8499984741211,75.63999938964844,1775800
2025-05-27,76.37000274658203,79.54000091552734,76.16999816894531,79.47000122070312,1813600
2025-05-28,80.0,80.68000030517578,79.22000122070312,79.93000030517578,2133400
2025-05-29,80.01000213623047,80.06999969482422,77.9000015258789,79.76000213623047,1933100
2025-05-30,79.47000122070312,79.80999755859375,78.41000366210938,79.63999938964844,1669300
2025-06-02,80.05999755859375,80.81999969482422,79.36000061035156,80.7699966430664,1762800
2025-06-03,81.20999908447266,82.05999755859375,80.80999755859375,81.91999816894531,2306000
2025-06-04,81.86000061035156,83.48999786376953,81.4000015258789,82.9800033569336,2340800
2025-06-05,83.01000213623047,84.13999938964844,82.33999633789062,82.76000213623047,1710100
2025-06-06,83.6500015258789,84.27999877929688,83.19999694824219,84.0,1287300
2025-06-09,84.76000213623047,85.66999816894531,84.20999908447266,84.58000183105469,1365800
2025-06-10,84.80999755859375,85.12999725341797,82.30999755859375,82.66000366210938,3096700
2025-06-11,82.62000274658203,84.55999755859375,81.66999816894531,83.88999938964844,1901200
2025-06-12,82.12000274658203,84.52999877929688,81.5199966430664,84.12999725341797,2117200
2025-06-13,83.11000061035156,85.6500015258789,82.55000305175781,84.97000122070312,1975600
2025-06-16,85.66999816894531,86.4000015258789,85.04000091552734,85.16000366210938,1829800
2025-06-17,85.16000366210938,85.94000244140625,84.41000366210938,84.69999694824219,1444700
2025-06-18,84.76000213623047,84.77999877929688,81.7300033569336,82.18000030517578,2636100
2025-06-20,82.63999938964844,82.80000305175781,81.2699966430664,82.5,6229200
2025-06-23,82.04000091552734,83.55000305175781,81.37999725341797,83.44999694824219,1868100
2025-06-24,84.01000213623047,84.36000061035156,82.18000030517578,84.12000274658203,1620300
2025-06-25,84.47000122070312,84.7699966430664,82.8499984741211,82.98999786376953,1151300
2025-06-26,84.94000244140625,85.93000030517578,84.16000366210938,85.68000030517578,1569900
2025-06-27,86.0,87.27999877929688,85.6500015258789,86.80000305175781,2590800
2025-06-30,87.0,87.75,86.20999908447266,86.33999633789062,1665600
2025-07-01,85.83000183105469,86.27999877929688,83.05000305175781,83.88999938964844,1839000
2025-07-02,84.80999755859375,85.69000244140625,84.19000244140625,85.62000274658203,1328300
2025-07-03,85.94000244140625,87.43000030517578,85.86000061035156,86.8499984741211,1115400
2025-07-07,86.83999633789062,88.43000030517578,86.31999969482422,87.56999969482422,1229600
2025-07-08,87.91000366210938,88.5,85.63999938964844,87.83000183105469,1379300
2025-07-09,88.66999816894531,88.76000213623047,87.19999694824219,87.80000305175781,1789500
2025-07-10,88.30999755859375,88.66999816894531,87.04000091552734,88.05000305175781,1161600
2025-07-11,87.95999908447266,89.4800033569336,87.47000122070312,89.30999755859375,1222400
2025-07-14,89.01000213623047,91.73999786376953,89.01000213623047,90.58999633789062,2153900
2025-07-15,91.20999908447266,91.22000122070312,89.45999908447266,89.88999938964844,1561100
2025-07-16,90.2699966430664,90.33000183105469,88.58999633789062,89.77999877929688,1294200
2025-07-17,90.0999984741211,93.02999877929688,89.83000183105469,92.56999969482422,1511800
2025-07-18,92.5999984741211,93.75,92.58000183105469,93.41000366210938,1230200
2025-07-21,93.5,93.98999786376953,92.45999908447266,92.83000183105469,1227700
2025-07-22,92.33000183105469,92.69999694824219,89.62000274658203,92.45999908447266,1736800
2025-07-23,93.0199966430664,94.87000274658203,93.0199966430664,94.08999633789062,1067600
2025-07-24,94.0,94.80999755859375,92.94000244140625,93.2699966430664,1766600
2025-07-25,93.77999877929688,95.16999816894531,93.30999755859375,94.98999786376953,858200
2025-07-28,96.0,96.19999694824219,94.69999694824219,95.5199966430664,1791600
2025-07-29,95.9000015258789,96.13999938964844,93.94000244140625,94.11000061035156,1667600
2025-07-30,94.41999816894531,95.41000366210938,93.91999816894531,94.23999786376953,3268900
2025-07-31,85.25,86.93000030517578,76.19999694824219,76.94000244140625,8394600
2025-08-01,75.48999786376953,77.05000305175781,74.0,76.72000122070312,3713000
2025-08-04,77.62000274658203,78.73999786376953,75.01000213623047,75.63999938964844,2963200
2025-08-05,76.58000183105469,77.0,73.7699966430664,74.47000122070312,3036300
2025-08-06,74.3499984741211,75.16000366210938,73.43000030517578,74.47000122070312,2390100
2025-08-07,74.94000244140625,75.41000366210938,72.58000183105469,73.73999786376953,1901100
2025-08-08,75.69999694824219,75.69999694824219,72.52999877929688,73.04000091552734,1725600
2025-08-11,73.08999633789062,73.43000030517578,72.19000244140625,72.91999816894531,1986400
2025-08-12,74.01000213623047,75.6500015258789,73.08999633789062,75.4800033569336,1804700
2025-08-13,76.08000183105469,76.58999633789062,72.91000366210938,75.31999969482422,2446700
2025-08-14,75.05000305175781,75.19999694824219,73.83999633789062,74.0199966430664,1648300
2025-08-15,73.7699966430664,73.91999816894531,71.80999755859375,72.45999908447266,1936900
2025-08-18,72.62000274658203,73.0,71.4800033569336,72.55999755859375,1840400
2025-08-19,72.25,72.77999877929688,71.5,72.05000305175781,2005300
2025-08-20,71.86000061035156,71.93000030517578,70.41999816894531,71.33999633789062,1286200
2025-08-21,70.93000030517578,72.72000122070312,70.8499984741211,71.80000305175781,1058400
2025-08-22,71.94000244140625,74.0,71.94000244140625,73.70999908447266,1756800
2025-08-25,73.48999786376953,74.44000244140625,73.0,73.16999816894531,1002500
2025-08-26,73.56999969482422,76.87999725341797,73.0999984741211,76.4800033569336,3047600
2025-08-27,76.4000015258789,77.33999633789062,76.26000213623047,76.76000213623047,1837100
2025-08-28,76.86000061035156,78.58000183105469,76.76000213623047,78.47000122070312,1369800
2025-08-29,78.54000091552734,78.95999908447266,76.58999633789062,77.54000091552734,2165300
2025-09-02,76.25,78.7699966430664,75.5199966430664,78.36000061035156,1799400
2025-09-03,78.38999938964844,79.13999938964844,74.58000183105469,76.51000213623047,1786600
2025-09-04,76.26000213623047,77.69000244140625,75.79000091552734,77.16000366210938,1359700
2025-09-05,77.51000213623047,77.93000030517578,75.02999877929688,77.62999725341797,1820800
2025-09-08,77.93000030517578,78.22000122070312,76.68000030517578,77.5,1714100
2025-09-09,77.5199966430664,77.93000030517578,74.44999694824219,74.87999725341797,1424000
2025-09-10,75.4800033569336,77.23999786376953,75.36000061035156,76.38999938964844,2156500
2025-09-11,76.4800033569336,76.68000030517578,75.25,75.9800033569336,1531446
